,m [eV],radius [R_solar],Q [erg/s/cm^3]
1606,398.1071705534969,0.0017993977631656204,8.30640605538594e+28
1607,398.1071705534969,0.0018213126097035787,8.306448040679198e+28
1608,398.1071705534969,0.0018233480008684403,8.306451914500443e+28
1609,398.1071705534969,0.0018408253500605022,8.306485001150005e+28
1610,398.1071705534969,0.0018581992812708903,8.306517582281276e+28
1611,398.1071705534969,0.001865962923181746,8.306532043042771e+28
1612,398.1071705534969,0.0018736688401427796,8.306546336940313e+28
1613,398.1071705534969,0.0018874427666533068,8.306571740779011e+28
1614,398.1071705534969,0.0018997069206016233,8.306594204622675e+28
1615,398.1071705534969,0.0019095738328780967,8.306612172550916e+28
1616,398.1071705534969,0.001910626789525932,8.30661408453255e+28
1617,398.1071705534969,0.001920349721725462,8.306631690047681e+28
1618,398.1071705534969,0.0019290069145188856,8.306647290988514e+28
1619,398.1071705534969,0.001936715184567928,8.306661123114875e+28
1620,398.1071705534969,0.001943578544154202,8.306673392859876e+28
1621,398.1071705534969,0.0019496896046789106,8.306684281316276e+28
1622,398.1071705534969,0.0019542040079740535,8.30669230302484e+28
1623,398.1071705534969,0.0019551308263236773,8.306693947610133e+28
1624,398.1071705534969,0.00195997563073492,8.306702531771027e+28
1625,398.1071705534969,0.001964289391745882,8.30671015718474e+28
1626,398.1071705534969,0.001968130317504724,8.306716932697224e+28
1627,398.1071705534969,0.001971550235911759,8.30672295442639e+28
1628,398.1071705534969,0.001974595293964196,8.306728307328623e+28
1629,398.1071705534969,0.001977306580445078,8.306733066555396e+28
1630,398.1071705534969,0.0019797206803587163,8.30673729863302e+28
1631,398.1071705534969,0.0019818701685939593,8.306741062490094e+28
1632,398.1071705534969,0.0019837840494765797,8.306744410355272e+28
1633,398.1071705534969,0.0019854881481419285,8.306747388542244e+28
1634,398.1071705534969,0.0019870054590088756,8.306750038138122e+28
1635,398.1071705534969,0.00198835645605721,8.30675239560797e+28
1636,398.1071705534969,0.001989559369095248,8.306754493326581e+28
1637,398.1071705534969,0.0019906304297455032,8.306756360045663e+28
1638,398.1071705534969,0.0019915840904676423,8.306758021307495e+28
1639,398.1071705534969,0.001992433219574135,8.306759499807829e+28
1640,398.1071705534969,0.0019931892748700636,8.306760815718527e+28
1641,398.1071705534969,0.001993862458260118,8.306761986971213e+28
1642,398.1071705534969,0.0019944618534089714,8.306763029509234e+28
1643,398.1071705534969,0.0019949955483125844,8.306763957510266e+28
1644,398.1071705534969,0.0019954707444343545,8.306764783583364e+28
1645,398.1071705534969,0.001995893853878751,8.306765518944458e+28
1646,398.1071705534969,0.001996270585913665,8.30676617357091e+28
1647,398.1071705534969,0.0019966060240089616,8.30676675633923e+28
1648,398.1071705534969,0.0019969046944307697,8.306767275147356e+28
1649,398.1071705534969,0.0019971706273170867,8.306767737023218e+28
1650,398.1071705534969,0.0019974074110588333,8.30676814822079e+28
1651,398.1071705534969,0.0019976182407201518,8.306768514305496e+28
1652,398.1071705534969,0.001997805961151309,8.306768840230976e+28
1653,398.1071705534969,0.0019979731053759568,8.306769130405553e+28
1654,398.1071705534969,0.00199812192877073,8.306769388753497e+28
1655,398.1071705534969,0.001998254439498387,8.30676961876756e+28
1656,398.1071705534969,0.0019983724256051483,8.306769823556639e+28
1657,398.1071705534969,0.0019984774791478675,8.306770005888476e+28
1658,398.1071705534969,0.001998571017676604,8.306770168226723e+28
1659,398.1071705534969,0.001998654303362472,8.306770312764453e+28
1660,398.1071705534969,0.001998728460028866,8.30677044145425e+28
1661,398.1071705534969,0.0019987944883158807,8.306770556034291e+28
1662,398.1071705534969,0.001998853279182542,8.306770658051846e+28
1663,398.1071705534969,0.001998905625929052,8.306770748884723e+28
1664,398.1071705534969,0.0019989522349012573,8.30677082975919e+28
1665,398.1071705534969,0.0019989937350217983,8.306770901767468e+28
1666,398.1071705534969,0.0019990306862765323,8.306770965881573e+28
1667,398.1071705534969,0.001999063587270762,8.306771022967041e+28
1668,398.1071705534969,0.0019990928819572104,8.306771073794542e+28
1669,398.1071705534969,0.00199911896562654,8.306771119050118e+28
1670,398.1071705534969,0.0019991421902412457,8.306771159344808e+28
1671,398.1071705534969,0.001999162869184895,8.306771195222252e+28
1672,398.1071705534969,0.0019991812814907986,8.306771227166912e+28
1673,398.1071705534969,0.0019991976756071734,8.306771255609765e+28
1674,398.1071705534969,0.0019992122727496005,8.3067712809349e+28
1675,398.1071705534969,0.0019992252698860236,8.3067713034838e+28
1676,398.1071705534969,0.0019992368423945497,8.306771323561028e+28
1677,398.1071705534969,0.001999247146429933,8.30677134143759e+28
1678,398.1071705534969,0.0019992563210306635,8.306771357354525e+28
1679,398.1071705534969,0.001999264489995097,8.306771371526672e+28
1680,398.1071705534969,0.0019992717635519395,8.306771384145445e+28
1681,398.1071705534969,0.001999278239847627,8.306771395380927e+28
1682,398.1071705534969,0.0019992840062706776,8.306771405384914e+28
1683,398.1071705534969,0.001999289140630874,8.306771414292286e+28
1684,398.1071705534969,0.0019992937122091984,8.306771422223384e+28
1685,398.1071705534969,0.001999297782692681,8.306771429285e+28
1686,398.1071705534969,0.001999301407006782,8.30677143557269e+28
1687,398.1071705534969,0.0019993046340565316,8.30677144117107e+28
1688,398.1071705534969,0.0019993075073864346,8.306771446155867e+28
1689,398.1071705534969,0.001999310065768044,8.306771450594351e+28
1690,398.1071705534969,0.0019993123437231277,8.30677145454617e+28
1691,398.1071705534969,0.001999314371989491,8.306771458064938e+28
1692,398.1071705534969,0.001999316177935741,8.306771461197918e+28
1693,398.1071705534969,0.0019993177859305867,8.306771463987502e+28
1694,398.1071705534969,0.00199931921767166,8.30677146647139e+28
1695,398.1071705534969,0.001999320492478298,8.306771468682973e+28
1696,398.1071705534969,0.0019993216275522255,8.3067714706521e+28
1697,398.1071705534969,0.0019993226382096717,8.306771472405367e+28
1698,398.1071705534969,0.0019993235380880393,8.306771473966542e+28
1699,398.1071705534969,0.0019993243393299238,8.306771475356595e+28
1700,398.1071705534969,0.00199932505274696,8.306771476594161e+28
1701,398.1071705534969,0.001999325687965709,8.306771477696263e+28
1702,398.1071705534969,0.0019993262535575543,8.30677147867737e+28
1703,398.1071705534969,0.0019993267571543657,8.306771479551033e+28
1704,398.1071705534969,0.0019993272055514742,8.306771480328974e+28
1705,398.1071705534969,0.00199932760479937,8.306771481021612e+28
1706,398.1071705534969,0.0019993279602853417,8.306771481638334e+28
1707,398.1071705534969,0.001999328276806174,8.30677148218739e+28
1708,398.1071705534969,0.0019993285586328716,8.30677148267631e+28
1709,398.1071705534969,0.001999328809568289,8.306771483111623e+28
1710,398.1071705534969,0.0019993290329984484,8.306771483499297e+28
1711,398.1071705534969,0.0019993292319382258,8.306771483844348e+28
1712,398.1071705534969,0.0019993294090720334,8.306771484151641e+28
1713,398.1071705534969,0.001999329566790045,8.306771484425297e+28
1714,398.1071705534969,0.0019993297072204413,8.306771484668922e+28
1715,398.1071705534969,0.001999329832258135,8.30677148488583e+28
1716,398.1071705534969,0.001999329943590334,8.30677148507897e+28
1717,398.1071705534969,0.0019993300427193095,8.30677148525094e+28
1718,398.1071705534969,0.001999330130982669,8.306771485404027e+28
1719,398.1071705534969,0.0019993302095714007,8.306771485540397e+28
1720,398.1071705534969,0.0019993302795459507,8.306771485661818e+28
1721,398.1071705534969,0.0019993303418505267,8.306771485769838e+28
1722,398.1071705534969,0.001999330397325842,8.306771485866176e+28
1723,398.1071705534969,0.0019993304467204576,8.306771485951862e+28
1724,398.1071705534969,0.0019993304907008846,8.306771486028114e+28
1725,398.1071705534969,0.0019993305298605774,8.306771486096069e+28
1726,398.1071705534969,0.0019993305647279403,8.306771486156528e+28
1727,398.1071705534969,0.0019993305957734606,8.30677148621044e+28
1728,398.1071705534969,0.001999330623416053,8.30677148625834e+28
1729,398.1071705534969,0.001999330648028716,8.306771486301027e+28
1730,398.1071705534969,0.0019993308479618007,8.306771486647946e+28
1731,398.1071705534969,0.0019993310478948856,8.30677148699472e+28
1732,398.1071705534969,0.001999331072507548,8.30677148703743e+28
1733,398.1071705534969,0.0019993311001501404,8.306771487085445e+28
1734,398.1071705534969,0.0019993311311956603,8.306771487139248e+28
1735,398.1071705534969,0.0019993311660630236,8.306771487199785e+28
1736,398.1071705534969,0.001999331205222716,8.30677148726763e+28
1737,398.1071705534969,0.0019993312492031434,8.306771487344004e+28
1738,398.1071705534969,0.0019993312985977585,8.306771487429687e+28
1739,398.1071705534969,0.0019993313540730743,8.3067714875259e+28
1740,398.1071705534969,0.0019993314163776507,8.306771487634046e+28
1741,398.1071705534969,0.0019993314863522003,8.306771487755392e+28
1742,398.1071705534969,0.0019993315649409326,8.306771487891745e+28
1743,398.1071705534969,0.001999331653204291,8.306771488044824e+28
1744,398.1071705534969,0.0019993317523332673,8.306771488216816e+28
1745,398.1071705534969,0.001999331863665466,8.30677148840994e+28
1746,398.1071705534969,0.00199933198870316,8.30677148862683e+28
1747,398.1071705534969,0.001999332129133556,8.306771488870471e+28
1748,398.1071705534969,0.0019993322868515676,8.306771489144103e+28
1749,398.1071705534969,0.0019993324639853752,8.306771489451432e+28
1750,398.1071705534969,0.0019993326629251526,8.306771489796555e+28
1751,398.1071705534969,0.001999332886355312,8.306771490184148e+28
1752,398.1071705534969,0.0019993331372907294,8.306771490619437e+28
1753,398.1071705534969,0.0019993334191174272,8.306771491108354e+28
1754,398.1071705534969,0.0019993337356382593,8.30677149165751e+28
1755,398.1071705534969,0.001999334091124231,8.306771492274242e+28
1756,398.1071705534969,0.0019993344903721268,8.30677149296681e+28
1757,398.1071705534969,0.0019993349387692353,8.306771493744717e+28
1758,398.1071705534969,0.0019993354423660467,8.30677149461838e+28
1759,398.1071705534969,0.0019993360079578926,8.306771495599593e+28
1760,398.1071705534969,0.001999336643176641,8.306771496701573e+28
1761,398.1071705534969,0.001999337356593677,8.306771497939148e+28
1762,398.1071705534969,0.001999338157835562,8.306771499329203e+28
1763,398.1071705534969,0.0019993390577139293,8.306771500890387e+28
1764,398.1071705534969,0.0019993400683713755,8.30677150264365e+28
1765,398.1071705534969,0.0019993412034453027,8.306771504612754e+28
1766,398.1071705534969,0.0019993424782519405,8.306771506824312e+28
1767,398.1071705534969,0.0019993439099930147,8.3067715093081e+28
1768,398.1071705534969,0.0019993455179878597,8.306771512097673e+28
1769,398.1071705534969,0.0019993473239341103,8.306771515230678e+28
1770,398.1071705534969,0.0019993493522004737,8.306771518749286e+28
1771,398.1071705534969,0.001999351630155557,8.306771522701112e+28
1772,398.1071705534969,0.0019993541885371664,8.306771527139445e+28
1773,398.1071705534969,0.0019993570618670694,8.306771532124074e+28
1774,398.1071705534969,0.001999360288916819,8.30677153772236e+28
1775,398.1071705534969,0.00199936391323092,8.306771544009836e+28
1776,398.1071705534969,0.0019993679837144026,8.306771551071283e+28
1777,398.1071705534969,0.001999372555292727,8.30677155900198e+28
1778,398.1071705534969,0.0019993776896529234,8.306771567908942e+28
1779,398.1071705534969,0.001999383456075974,8.306771577912457e+28
1780,398.1071705534969,0.001999389932371662,8.306771589147356e+28
1781,398.1071705534969,0.001999397205928504,8.30677160176524e+28
1782,398.1071705534969,0.0019994053748929375,8.306771615936482e+28
1783,398.1071705534969,0.001999414549493668,8.306771631852228e+28
1784,398.1071705534969,0.0019994248535290518,8.306771649727057e+28
1785,398.1071705534969,0.0019994364260375774,8.306771669802347e+28
1786,398.1071705534969,0.0019994494231740005,8.306771692348763e+28
1787,398.1071705534969,0.001999464020316428,8.306771717670657e+28
1788,398.1071705534969,0.0019994804144328024,8.306771746109448e+28
1789,398.1071705534969,0.001999498826738706,8.306771778049082e+28
1790,398.1071705534969,0.0019995195056823553,8.306771813920202e+28
1791,398.1071705534969,0.0019995427302970615,8.306771854206682e+28
1792,398.1071705534969,0.0019995688139663906,8.306771899452174e+28
1793,398.1071705534969,0.001999598108652839,8.30677195026681e+28
1794,398.1071705534969,0.0019996310096470687,8.306772007336154e+28
1795,398.1071705534969,0.001999667960901803,8.306772071429752e+28
1796,398.1071705534969,0.0019997094610223437,8.306772143412253e+28
1797,398.1071705534969,0.0019997560699945493,8.306772224254307e+28
1798,398.1071705534969,0.0019998084167410593,8.306772315046156e+28
1799,398.1071705534969,0.0019998672076077203,8.306772417012039e+28
1800,398.1071705534969,0.001999877270535287,8.306772434464701e+28
1801,398.1071705534969,0.001999933235894735,8.30677253152681e+28
1802,398.1071705534969,0.0020000073925611293,8.306772287625901e+28
1803,398.1071705534969,0.002000090678246997,8.306768235420752e+28
1804,398.1071705534969,0.002000184216775734,8.306763684575056e+28
1805,398.1071705534969,0.0020002892703184527,8.306758573757353e+28
1806,398.1071705534969,0.002000407256425214,8.306752834099672e+28
1807,398.1071705534969,0.002000539767152871,8.306746388273925e+28
1808,398.1071705534969,0.0020006885905476442,8.306739149454529e+28
1809,398.1071705534969,0.0020008557347722922,8.306731020155415e+28
1810,398.1071705534969,0.0020010434552034492,8.306721890924598e+28
1811,398.1071705534969,0.0020012542848647677,8.306711638880559e+28
1812,398.1071705534969,0.0020014910686065143,8.306700126070507e+28
1813,398.1071705534969,0.0020017570014928317,8.30668719762946e+28
1814,398.1071705534969,0.0020020556719146394,8.306672679717178e+28
1815,398.1071705534969,0.002002391110009936,8.306656377204758e+28
1816,398.1071705534969,0.00200276784204485,8.30663807108375e+28
1817,398.1071705534969,0.0020031909514892465,8.306617515562864e+28
1818,398.1071705534969,0.002003666147611016,8.306594434817407e+28
1819,398.1071705534969,0.00200419984251463,8.306568519350449e+28
1820,398.1071705534969,0.0020047992376634833,8.306539421921449e+28
1821,398.1071705534969,0.0020054724210535374,8.306506752992139e+28
1822,398.1071705534969,0.0020062284763494665,8.306470075636366e+28
1823,398.1071705534969,0.0020070776054559587,8.306428899853326e+28
1824,398.1071705534969,0.0020080312661780973,8.306382676218199e+28
1825,398.1071705534969,0.0020091023268283535,8.306330788799894e+28
1826,398.1071705534969,0.002010305239866391,8.306272547265168e+28
1827,398.1071705534969,0.002011656236914726,8.306207178087614e+28
1828,398.1071705534969,0.002013173547781673,8.30613381476709e+28
1829,398.1071705534969,0.0020148776464470213,8.306051486963931e+28
1830,398.1071705534969,0.0020167915273296417,8.305959108444078e+28
1831,398.1071705534969,0.0020189410155648847,8.305855463723259e+28
1832,398.1071705534969,0.0020213551154785233,8.305739193301047e+28
1833,398.1071705534969,0.0020240664019594047,8.305608777364085e+28
1834,398.1071705534969,0.0020271114600118423,8.305462517844402e+28
1835,398.1071705534969,0.002030531378418877,8.30529851871814e+28
1836,398.1071705534969,0.002034372304177719,8.305114664436822e+28
1837,398.1071705534969,0.002038686065188681,8.304908596396953e+28
1838,398.1071705534969,0.0020435308695999238,8.30467768737169e+28
1839,398.1071705534969,0.00204661799939199,8.304530840783779e+28
1840,398.1071705534969,0.0020489720912446907,8.304419013856728e+28
1841,398.1071705534969,0.002055083151769399,8.304129326320261e+28
1842,398.1071705534969,0.0020619465113556725,8.303805017401635e+28
1843,398.1071705534969,0.0020696547814047154,8.303442088166825e+28
1844,398.1071705534969,0.0020783119741981395,8.303036112620848e+28
1845,398.1071705534969,0.002088034906397669,8.30258220078088e+28
1846,398.1071705534969,0.0020944511431514688,8.3022838342189e+28
1847,398.1071705534969,0.0020989547753219773,8.302074960752567e+28
1848,398.1071705534969,0.002111218929270294,8.301508460411328e+28
1849,398.1071705534969,0.0021249928557808212,8.300876189481603e+28
1850,398.1071705534969,0.0021404624146527107,8.300171023031755e+28
1851,398.1071705534969,0.0021434022335148567,8.300037598936301e+28
1852,398.1071705534969,0.0021578363458630992,8.299385187653244e+28
1853,398.1071705534969,0.0021773490862200223,8.298510231872295e+28
1854,398.1071705534969,0.00219349739890506,8.297792134604654e+28
1855,398.1071705534969,0.002199263932757981,8.29753700263669e+28
1856,398.1071705534969,0.002244763378413224,8.295547440893118e+28
1857,398.1071705534969,0.0022972275360711512,8.29330351747071e+28
1858,398.1071705534969,0.0023509178754572866,8.291060364006828e+28
1859,398.1071705534969,0.002405863054644067,8.288817980171105e+28
1860,398.1071705534969,0.0024620924014946257,8.286576365633079e+28
1861,398.1071705534969,0.0025196359293170162,8.285149510823492e+28
1862,398.1071705534969,0.002578524352884274,8.285312586645374e+28
1863,398.1071705534969,0.0026387891048289345,8.285475667044738e+28
1864,398.1071705534969,0.0027004623524206823,8.28563875202174e+28
1865,398.1071705534969,0.0027635770147361603,8.285801841576505e+28
1866,398.1071705534969,0.0028281667802300325,8.285964935709283e+28
1867,398.1071705534969,0.0028942661247167516,8.286128034420185e+28
1868,398.1071705534969,0.0029619103297725538,8.286291137709375e+28
1869,398.1071705534969,0.0030311355015675795,8.286501230985368e+28
1870,398.1071705534969,0.003101978590138097,8.286769481976332e+28
1871,398.1071705534969,0.0031744774091091933,8.2870377455225e+28
1872,398.1071705534969,0.003248670655878375,8.287306021624615e+28
1873,398.1071705534969,0.0033245979322709413,8.287574310283463e+28
1874,398.1071705534969,0.003402299765678068,8.287842611499842e+28
1875,398.1071705534969,0.0034818176306889667,8.288110925274664e+28
1876,398.1071705534969,0.003563193971228584,8.284555532354518e+28
1877,398.1071705534969,0.0036464722232127486,8.279889841453497e+28
1878,398.1071705534969,0.003731696837732756,8.27522715659483e+28
1879,398.1071705534969,0.003818913304781854,8.270567475517196e+28
1880,398.1071705534969,0.003908168177536264,8.265910795961225e+28
1881,398.1071705534969,0.003999509097203665,8.261257115669666e+28
1882,398.1071705534969,0.004092984818452442,8.26168781084581e+28
1883,398.1071705534969,0.004188645235435271,8.262145689690692e+28
1884,398.1071705534969,0.004286541408420925,8.26260360550805e+28
1885,398.1071705534969,0.0043867255910484985,8.26306155830167e+28
1886,398.1071705534969,0.004489251258218608,8.263519548075767e+28
1887,398.1071705534969,0.0045941731346364765,8.259565061764051e+28
1888,398.1071705534969,0.004701547224022129,8.255103942104267e+28
1889,398.1071705534969,0.0048114308390032594,8.250645837147035e+28
1890,398.1071705534969,0.004923882631706742,8.24619074436703e+28
1891,398.1071705534969,0.00503896262506515,8.243469863647907e+28
1892,398.1071705534969,0.005156732244854963,8.24417138557584e+28
1893,398.1071705534969,0.0052772543524835375,8.24487299465068e+28
1894,398.1071705534969,0.0054005932785423745,8.245574690887028e+28
1895,398.1071705534969,0.005526814857144603,8.245022087834173e+28
1896,398.1071705534969,0.005655986461065008,8.239767877664522e+28
1897,398.1071705534969,0.005788177037701274,8.234517837407892e+28
1898,398.1071705534969,0.005923457145875806,8.229271962975434e+28
1899,398.1071705534969,0.006061898993497572,8.226800886899886e+28
1900,398.1071705534969,0.006203576476104275,8.22779699595097e+28
1901,398.1071705534969,0.006348565216305218,8.228793281289601e+28
1902,398.1071705534969,0.006496942604146125,8.22978974295767e+28
1903,398.1071705534969,0.006648787838417263,8.222141673542343e+28
1904,398.1071705534969,0.006804181968927101,8.214322205155105e+28
1905,398.1071705534969,0.006963207939763883,8.20651111628044e+28
1906,398.1071705534969,0.00712595063356841,8.199725554398471e+28
1907,398.1071705534969,0.0072924969168414455,8.193247159255815e+28
1908,398.1071705534969,0.007462935686310137,8.18677511172937e+28
1909,398.1071705534969,0.007637357916378027,8.18027618654878e+28
1910,398.1071705534969,0.007815856707684091,8.17377457651392e+28
1911,398.1071705534969,0.007998527336796709,8.167279347596209e+28
1912,398.1071705534969,0.008185467307069028,8.160320453308236e+28
1913,398.1071705534969,0.008376776400682925,8.153365094417837e+28
1914,398.1071705534969,0.008572556731909325,8.145408511687066e+28
1915,398.1071705534969,0.008772912801613356,8.135730346405822e+28
1916,398.1071705534969,0.008977951553033322,8.126065020663615e+28
1917,398.1071705534969,0.00918778242886334,8.118305970639325e+28
1918,398.1071705534969,0.009402517429670132,8.110780617294483e+28
1919,398.1071705534969,0.009622271173675135,8.103093923037221e+28
1920,398.1071705534969,0.009847160957933775,8.095279289604079e+28
1921,398.1071705534969,0.010077306820944612,8.086459486486213e+28
1922,398.1071705534969,0.010312831606721848,8.07562467736253e+28
1923,398.1071705534969,0.010553861030365236,8.065386940377835e+28
1924,398.1071705534969,0.010800523745162528,8.057204111325023e+28
1925,398.1071705534969,0.011052951411260215,8.048909466613104e+28
1926,398.1071705534969,0.011311278765939212,8.040161171160672e+28
1927,398.1071705534969,0.011575643695533043,8.027053456924488e+28
1928,398.1071705534969,0.011846187309026835,8.002973090991054e+28
1929,398.1071705534969,0.012123054013376522,7.985581655250826e+28
1930,398.1071705534969,0.012406391590588319,7.97657315938417e+28
1931,398.1071705534969,0.012696351276599736,7.965275410807473e+28
1932,398.1071705534969,0.012993087842004158,7.952887262243214e+28
1933,398.1071705534969,0.013296759674662127,7.93017228821737e+28
1934,398.1071705534969,0.01360752886424334,7.911791289365935e+28
1935,398.1071705534969,0.013925561288744634,7.902044064606087e+28
1936,398.1071705534969,0.014251026703029985,7.8782708839870665e+28
1937,398.1071705534969,0.01458409882943986,7.854886088642914e+28
1938,398.1071705534969,0.014924955450518298,7.845018595505375e+28
1939,398.1071705534969,0.01527377850390714,7.820008204409993e+28
1940,398.1071705534969,0.015630754179458167,7.797711879037237e+28
1941,398.1071705534969,0.01599607301861488,7.787372616703925e+28
1942,398.1071705534969,0.016369930016117026,7.757056965311443e+28
1943,398.1071705534969,0.016752524724082157,7.728636054473126e+28
1944,398.1071705534969,0.017144061358519713,7.6995875429652855e+28
1945,398.1071705534969,0.017544748908334597,7.668046974349913e+28
1946,398.1071705534969,0.017954801246878312,7.640282153376464e+28
1947,398.1071705534969,0.018374437246107267,7.607335347553584e+28
1948,398.1071705534969,0.018803880893409158,7.573630621265173e+28
1949,398.1071705534969,0.0192433614111598,7.5422228856033005e+28
1950,398.1071705534969,0.01969311337907423,7.510523061939845e+28
1951,398.1071705534969,0.02015337685941733,7.475630542793706e+28
1952,398.1071705534969,0.020624397525140916,7.441442329005601e+28
1953,398.1071705534969,0.021106426791015546,7.409409568306173e+28
1954,398.1071705534969,0.02159972194782718,7.372829535824756e+28
1955,398.1071705534969,0.022104546299710218,7.336743281253571e+28
1956,398.1071705534969,0.022621169304690252,7.298361441952458e+28
1957,398.1071705534969,0.02314986671851161,7.244905347183802e+28
1958,398.1071705534969,0.023690920741826334,7.200600632322736e+28
1959,398.1071705534969,0.024244620170823284,7.152484455744751e+28
1960,398.1071705534969,0.02481126055137769,7.113029547362904e+28
1961,398.1071705534969,0.02539114433680347,7.057495384889505e+28
1962,398.1071705534969,0.025984581049292486,6.993611897321152e+28
1963,398.1071705534969,0.026591887445126937,6.953795476566036e+28
1964,398.1071705534969,0.027213387683753074,6.888463487644006e+28
1965,398.1071705534969,0.027849413500806438,6.835830216478908e+28
1966,398.1071705534969,0.028500304385181086,6.774855129702456e+28
1967,398.1071705534969,0.02916640776023705,6.706717737647192e+28
1968,398.1071705534969,0.029848079169243275,6.654877962822952e+28
1969,398.1071705534969,0.030545682465154336,6.5927271608985225e+28
1970,398.1071705534969,0.03125959000482281,6.522876933687742e+28
1971,398.1071705534969,0.03199018284775065,6.452152268782539e+28
1972,398.1071705534969,0.03273785095948577,6.380598393885151e+28
1973,398.1071705534969,0.033502993419772316,6.308452407561068e+28
1974,398.1071705534969,0.034286018635565865,6.218053588382098e+28
1975,398.1071705534969,0.03508734455902713,6.144784787362521e+28
1976,398.1071705534969,0.03590739891061055,6.071016817690157e+28
1977,398.1071705534969,0.0367466194073669,5.976918755409808e+28
1978,398.1071705534969,0.03760545399658172,5.896228926723714e+28
1979,398.1071705534969,0.03848436109487431,5.807436302931721e+28
1980,398.1071705534969,0.03938380983288489,5.7150140668137565e+28
1981,398.1071705534969,0.04030428030568053,5.619494967589474e+28
1982,398.1071705534969,0.04124626382901352,5.524976774882462e+28
1983,398.1071705534969,0.04221026320156901,5.432049864818757e+28
1984,398.1071705534969,0.04319679297334174,5.328751961057059e+28
1985,398.1071705534969,0.04420637972028532,5.235238646793801e+28
1986,398.1071705534969,0.04523956232538053,5.129205239607059e+28
1987,398.1071705534969,0.046296892266272656,5.0249628555621295e+28
1988,398.1071705534969,0.04737893390963143,4.924104416417077e+28
1989,398.1071705534969,0.048486264812390815,4.813579593989339e+28
1990,398.1071705534969,0.04961947603002903,4.69926728619099e+28
1991,398.1071705534969,0.05077917243205401,4.600003262981181e+28
1992,398.1071705534969,0.05196597302486197,4.48409127976053e+28
1993,398.1071705534969,0.053180511282142004,4.3715570319601034e+28
1994,398.1071705534969,0.054423435483002665,4.25551583512333e+28
1995,398.1071705534969,0.05569540905800133,4.1407201437521845e+28
1996,398.1071705534969,0.056997110943260744,4.026719923887087e+28
1997,398.1071705534969,0.05832923594286206,3.9106774260394797e+28
1998,398.1071705534969,0.059692495099707366,3.7948561023838402e+28
1999,398.1071705534969,0.0610876160750504,3.679731361393178e+28
2000,398.1071705534969,0.06251534353689715,3.566891080270285e+28
2001,398.1071705534969,0.0639764395574843,3.4516572547605366e+28
2002,398.1071705534969,0.0654716840200474,3.3268566273773702e+28
2003,398.1071705534969,0.0670018750350959,3.213249643062497e+28
2004,398.1071705534969,0.06856782936641742,3.0998818582069938e+28
2005,398.1071705534969,0.07017038286703829,2.9872271595159218e+28
2006,398.1071705534969,0.07181039092537353,2.8696714288652146e+28
2007,398.1071705534969,0.07348872892180387,2.7553623119954686e+28
2008,398.1071705534969,0.0752062926959241,2.644054253825758e+28
2009,398.1071705534969,0.07696399902471159,2.53407849904663e+28
2010,398.1071705534969,0.07876278611187058,2.426043293579176e+28
2011,398.1071705534969,0.08060361408861345,2.3191933111498975e+28
2012,398.1071705534969,0.08248746552614586,2.2162007771565695e+28
2013,398.1071705534969,0.08441534596012985,2.111982760652679e+28
2014,398.1071705534969,0.08638828442740448,2.01156244296024e+28
2015,398.1071705534969,0.08840733401525062,1.9120186909207239e+28
2016,398.1071705534969,0.09047357242349298,1.8168124608007194e+28
2017,398.1071705534969,0.09258810253973955,1.7221322923053507e+28
2018,398.1071705534969,0.09475205302806543,1.6313543554902701e+28
2019,398.1071705534969,0.0969665789314552,1.5423039641769351e+28
2020,398.1071705534969,0.09923286228832551,1.4556299103357056e+28
2021,398.1071705534969,0.10155211276345681,1.373470113400332e+28
2022,398.1071705534969,0.1039255682936713,1.2924921275347447e+28
2023,398.1071705534969,0.10635449574860112,1.2145663030190796e+28
2024,398.1071705534969,0.10884019160690066,1.1406308065728423e+28
2025,398.1071705534969,0.11138398264826195,1.0686184779160722e+28
2026,398.1071705534969,0.11398722666160525,9.99506959124002e+27
2027,398.1071705534969,0.11665131316981961,9.33048565273357e+27
2028,398.1071705534969,0.11937766417144371,8.706432162844306e+27
2029,398.1071705534969,0.12216773489967918,8.10141022229944e+27
2030,398.1071705534969,0.1250230145991456,7.524292112135343e+27
2031,398.1071705534969,0.12794502732078733,6.975007717212132e+27
2032,398.1071705534969,0.1309353327353611,6.460478851679584e+27
2033,398.1071705534969,0.13399552696593384,5.9661639262538e+27
2034,398.1071705534969,0.1371272434398401,5.499075397662158e+27
2035,398.1071705534969,0.14033215376054847,5.062120515444881e+27
2036,398.1071705534969,0.14361196859990788,4.6473552191956343e+27
2037,398.1071705534969,0.1469684386112446,4.259500886184103e+27
2038,398.1071705534969,0.15040335536380253,3.894790725066848e+27
2039,398.1071705534969,0.15391855229902054,3.55184173152321e+27
2040,398.1071705534969,0.1575159057091623,3.232922514393976e+27
2041,398.1071705534969,0.1611973357388157,2.93324225055675e+27
2042,398.1071705534969,0.16496480740980207,2.6544387945510886e+27
2043,398.1071705534969,0.16882033167003627,2.3992214683496309e+27
2044,398.1071705534969,0.17276596646690362,2.161934518011272e+27
2045,398.1071705534969,0.17680381784572088,1.942300714547893e+27
2046,398.1071705534969,0.18093604107387162,1.7398673771383558e+27
2047,398.1071705534969,0.1851648417912156,1.55381038032678e+27
2048,398.1071705534969,0.18949247718738216,1.3841257883688278e+27
2049,398.1071705534969,0.1939212572065831,1.2294605119307656e+27
