m [eV],radius [R_solar],Q [erg/s/cm^3]
891.2509381337459,0.001515639749386803,1.3704422532430604e+28
891.2509381337459,0.00155106178194299,1.3704494416516097e+28
891.2509381337459,0.0015873116631953592,1.3704566300999482e+28
891.2509381337459,0.0016244087408045138,1.3704638185880914e+28
891.2509381337459,0.0016623728146054366,1.3704710071160299e+28
891.2509381337459,0.0017012241471752623,1.3704781956837623e+28
891.2509381337459,0.0017409834746480288,1.3704853842913002e+28
891.2509381337459,0.0017816720177821846,1.3704925729386324e+28
891.2509381337459,0.0017966766049343531,1.3704951825238265e+28
891.2509381337459,0.0018185583105146729,1.3704989493757794e+28
891.2509381337459,0.0018233114932867441,1.3704997616257641e+28
891.2509381337459,0.001838041542524346,1.3705022653982076e+28
891.2509381337459,0.001855389199824157,1.3705051885064432e+28
891.2509381337459,0.0018659241254121574,1.3705069503526947e+28
891.2509381337459,0.0018708353646926079,1.370507768305489e+28
891.2509381337459,0.0018845884614376055,1.3705100474719418e+28
891.2509381337459,0.0018968340687898616,1.3705120628657505e+28
891.2509381337459,0.0019077374240273046,1.370513846433105e+28
891.2509381337459,0.0019095326578120666,1.3705141391194216e+28
891.2509381337459,0.0019174456526201453,1.3705154259460057e+28
891.2509381337459,0.001926089753482529,1.3705168256127643e+28
891.2509381337459,0.0019337863666189518,1.3705180665856237e+28
891.2509381337459,0.001940639347017358,1.3705191673855994e+28
891.2509381337459,0.0019467411660263833,1.3705201442601107e+28
891.2509381337459,0.001952174159126373,1.3705210114857267e+28
891.2509381337459,0.0019541603656822826,1.3705213279259449e+28
891.2509381337459,0.0019570116369310854,1.3705217816256438e+28
891.2509381337459,0.0019613188744114956,1.3705224657497683e+28
891.2509381337459,0.001965153991689879,1.3705230736235102e+28
891.2509381337459,0.00196856873828926,1.3705236138703563e+28
891.2509381337459,0.001971609191420565,1.3705240941123304e+28
891.2509381337459,0.0019743163777298923,1.3705245210918478e+28
891.2509381337459,0.001976726826895494,1.370524900777425e+28
891.2509381337459,0.0019788730645444994,1.370525238455962e+28
891.2509381337459,0.0019807840511405846,1.3705255388132485e+28
891.2509381337459,0.001982485572764767,1.3705258060043808e+28
891.2509381337459,0.001984000589062365,1.3705260437155753e+28
891.2509381337459,0.0019853495430511743,1.3705262552183533e+28
891.2509381337459,0.001986550636971293,1.370526443417245e+28
891.2509381337459,0.0019876200778987927,1.3705266108917605e+28
891.2509381337459,0.001988572296437454,1.370526759933447e+28
891.2509381337459,0.001989420141439506,1.370526892578512e+28
891.2509381337459,0.0019901750533828457,1.3705270106366665e+28
891.2509381337459,0.0019908472187442233,1.370527115716683e+28
891.2509381337459,0.0019914457074514456,1.3705272092489493e+28
891.2509381337459,0.001991978595269316,1.3705272925054093e+28
891.2509381337459,0.0019924530727707434,1.3705273666173108e+28
891.2509381337459,0.001992875542363423,1.3705274325908864e+28
891.2509381337459,0.001993251704681347,1.370527491321285e+28
891.2509381337459,0.001993586635506849,1.3705275436048558e+28
891.2509381337459,0.001993884854261164,1.370527590150193e+28
891.2509381337459,0.0019941503849876707,1.3705276315877945e+28
891.2509381337459,0.0019943868106507084,1.3705276684787395e+28
891.2509381337459,0.00199459732148265,1.3705277013223586e+28
891.2509381337459,0.0019947847580316065,1.3705277305630389e+28
891.2509381337459,0.0019949516494906392,1.3705277565963114e+28
891.2509381337459,0.001995100247825665,1.3705277797742247e+28
891.2509381337459,0.001995232558162578,1.3705278004101323e+28
891.2509381337459,0.0019953503658436057,1.3705278187829617e+28
891.2509381337459,0.0019954552605179975,1.3705278351410203e+28
891.2509381337459,0.001995548657592108,1.3705278497053365e+28
891.2509381337459,0.00199563181732832,1.3705278626726652e+28
891.2509381337459,0.001995705861850514,1.37052787421818e+28
891.2509381337459,0.0019957717902855552,1.3705278844978266e+28
891.2509381337459,0.0019958304922451093,1.3705278936504206e+28
891.2509381337459,0.0019958827598297,1.3705279017995605e+28
891.2509381337459,0.0019959292983169957,1.3705279090552934e+28
891.2509381337459,0.001995970735678542,1.3705279155155692e+28
891.2509381337459,0.0019960076310533517,1.3705279212676214e+28
891.2509381337459,0.0019960404822927063,1.3705279263890916e+28
891.2509381337459,0.001996069732677956,1.3705279309491329e+28
891.2509381337459,0.0019960957769019822,1.370527935009277e+28
891.2509381337459,0.0019961189663950194,1.3705279386243402e+28
891.2509381337459,0.0019961396140667186,1.370527941843124e+28
891.2509381337459,0.001996157998528418,1.3705279447090576e+28
891.2509381337459,0.0019961743678526176,1.3705279472608424e+28
891.2509381337459,0.0019961889429203623,1.370527949532898e+28
891.2509381337459,0.0019962019204017288,1.3705279515559036e+28
891.2509381337459,0.001996213475409607,1.370527953357149e+28
891.2509381337459,0.001996223763862604,1.3705279549609528e+28
891.2509381337459,0.001996232924588948,1.37052795638895e+28
891.2509381337459,0.0019962410811997793,1.3705279576604252e+28
891.2509381337459,0.0019962483437571082,1.3705279587925226e+28
891.2509381337459,0.0019962548102589496,1.370527959800531e+28
891.2509381337459,0.001996260567961666,1.3705279606980455e+28
891.2509381337459,0.0019962656945573722,1.3705279614971813e+28
891.2509381337459,0.001996270259222279,1.3705279622087155e+28
891.2509381337459,0.0019962743235501304,1.3705279628422678e+28
891.2509381337459,0.0019962779423833244,1.3705279634063685e+28
891.2509381337459,0.0019962811645529337,1.3705279639086322e+28
891.2509381337459,0.001996284033537613,1.3705279643558502e+28
891.2509381337459,0.001996286588050283,1.3705279647540425e+28
891.2509381337459,0.001996288862560505,1.3705279651085904e+28
891.2509381337459,0.0019962908877596015,1.3705279654242705e+28
891.2509381337459,0.0019962926909747897,1.3705279657053571e+28
891.2509381337459,0.0019962942965379283,1.3705279659556282e+28
891.2509381337459,0.0019962957261138365,1.3705279661784638e+28
891.2509381337459,0.0019962969989926345,1.3705279663768766e+28
891.2509381337459,0.0019962981323500347,1.3705279665535485e+28
891.2509381337459,0.001996299141479103,1.3705279667108458e+28
891.2509381337459,0.0019963000399966205,1.3705279668509062e+28
891.2509381337459,0.001996300840026819,1.3705279669756095e+28
891.2509381337459,0.001996301552364982,1.3705279670866459e+28
891.2509381337459,0.0019963021866231142,1.370527967185513e+28
891.2509381337459,0.0019963027513596383,1.3705279672735415e+28
891.2509381337459,0.00199630325419488,1.3705279673519217e+28
891.2509381337459,0.0019963037019138955,1.370527967421718e+28
891.2509381337459,0.0019963041005580237,1.370527967483848e+28
891.2509381337459,0.0019963044555064086,1.3705279675391796e+28
891.2509381337459,0.001996304771548579,1.3705279675884465e+28
891.2509381337459,0.0019963050529490808,1.3705279676323086e+28
891.2509381337459,0.0019963053035050187,1.3705279676713655e+28
891.2509381337459,0.0019963055265972934,1.3705279677061378e+28
891.2509381337459,0.001996305725236222,1.3705279677371035e+28
891.2509381337459,0.001996305902102157,1.3705279677646703e+28
891.2509381337459,0.0019963060595816575,1.3705279677892206e+28
891.2509381337459,0.001996306199799687,1.3705279678110787e+28
891.2509381337459,0.0019963063246482907,1.3705279678305392e+28
891.2509381337459,0.0019963064358121266,1.370527967847868e+28
891.2509381337459,0.0019963065347911933,1.3705279678632967e+28
891.2509381337459,0.001996306622921075,1.3705279678770322e+28
891.2509381337459,0.0019963067013909607,1.3705279678892654e+28
891.2509381337459,0.001996306771259691,1.3705279679001484e+28
891.2509381337459,0.0019963068334700467,1.3705279679098505e+28
891.2509381337459,0.0019963068888614686,1.3705279679184832e+28
891.2509381337459,0.0019963069381813865,1.37052796792617e+28
891.2509381337459,0.0019963069820953037,1.3705279679330198e+28
891.2509381337459,0.001996307021195777,1.3705279679391104e+28
891.2509381337459,0.0019963070560104113,1.3705279679445418e+28
891.2509381337459,0.0019963070870089826,1.3705279679493713e+28
891.2509381337459,0.001996307114609772,1.370527967953676e+28
891.2509381337459,0.0019963071391852143,1.370527967957505e+28
891.2509381337459,0.001996307338815948,1.370527967988622e+28
891.2509381337459,0.001996307538446682,1.3705279680197396e+28
891.2509381337459,0.001996307563022124,1.3705279680235734e+28
891.2509381337459,0.0019963075906229135,1.3705279680278723e+28
891.2509381337459,0.0019963076216214844,1.3705279680327064e+28
891.2509381337459,0.001996307656436119,1.3705279680381294e+28
891.2509381337459,0.001996307695536592,1.3705279680442244e+28
891.2509381337459,0.0019963077394505096,1.3705279680510675e+28
891.2509381337459,0.0019963077887704276,1.3705279680587547e+28
891.2509381337459,0.00199630784416185,1.3705279680673953e+28
891.2509381337459,0.001996307906372205,1.3705279680770893e+28
891.2509381337459,0.0019963079762409354,1.3705279680879843e+28
891.2509381337459,0.001996308054710821,1.3705279681002184e+28
891.2509381337459,0.0019963081428407024,1.370527968113953e+28
891.2509381337459,0.0019963082418197695,1.3705279681293814e+28
891.2509381337459,0.0019963083529836046,1.3705279681467088e+28
891.2509381337459,0.0019963084778322096,1.3705279681661668e+28
891.2509381337459,0.001996308618050238,1.370527968188023e+28
891.2509381337459,0.001996308775529739,1.370527968212575e+28
891.2509381337459,0.0019963089523956736,1.3705279682401466e+28
891.2509381337459,0.0019963091510346027,1.3705279682710996e+28
891.2509381337459,0.0019963093741268774,1.3705279683058849e+28
891.2509381337459,0.001996309624682815,1.3705279683449375e+28
891.2509381337459,0.0019963099060833172,1.3705279683887986e+28
891.2509381337459,0.0019963102221254875,1.3705279684380635e+28
891.2509381337459,0.0019963105770738725,1.3705279684933888e+28
891.2509381337459,0.001996310975718001,1.370527968555532e+28
891.2509381337459,0.001996311423437016,1.3705279686253211e+28
891.2509381337459,0.001996311926272258,1.370527968703704e+28
891.2509381337459,0.001996312491008782,1.3705279687917245e+28
891.2509381337459,0.0019963131252669136,1.3705279688905986e+28
891.2509381337459,0.001996313837605077,1.3705279690016336e+28
891.2509381337459,0.0019963146376352756,1.3705279691263393e+28
891.2509381337459,0.0019963155361527925,1.3705279692663927e+28
891.2509381337459,0.001996316545281861,1.3705279694236972e+28
891.2509381337459,0.001996317678639261,1.3705279696003564e+28
891.2509381337459,0.001996318951518059,1.3705279697987683e+28
891.2509381337459,0.001996320381093968,1.3705279700216037e+28
891.2509381337459,0.001996321986657106,1.3705279702718745e+28
891.2509381337459,0.001996323789872295,1.370527970552954e+28
891.2509381337459,0.001996325815071391,1.3705279708686292e+28
891.2509381337459,0.0019963280895816133,1.3705279712231713e+28
891.2509381337459,0.0019963306440942833,1.3705279716213505e+28
891.2509381337459,0.0019963335130789624,1.3705279720685566e+28
891.2509381337459,0.0019963367352485713,1.3705279725708153e+28
891.2509381337459,0.0019963403540817653,1.370527973134891e+28
891.2509381337459,0.0019963444184096166,1.3705279737684139e+28
891.2509381337459,0.001996348983074524,1.3705279744799248e+28
891.2509381337459,0.0019963541096702296,1.3705279752790287e+28
891.2509381337459,0.001996359867372946,1.3705279761765027e+28
891.2509381337459,0.001996366333874788,1.37052797718445e+28
891.2509381337459,0.0019963735964321164,1.3705279783164751e+28
891.2509381337459,0.0019963817530429476,1.3705279795878606e+28
891.2509381337459,0.001996390913769292,1.370527981015747e+28
891.2509381337459,0.0019964012022222893,1.3705279826194086e+28
891.2509381337459,0.001996412757230167,1.3705279844204724e+28
891.2509381337459,0.0019964257347115334,1.3705279864432543e+28
891.2509381337459,0.001996440309779279,1.3705279887150204e+28
891.2509381337459,0.001996456679103478,1.370527991266442e+28
891.2509381337459,0.0019964750635651776,1.370527994131922e+28
891.2509381337459,0.0019964957112368767,1.3705279973501301e+28
891.2509381337459,0.0019965189007299143,1.3705280009644758e+28
891.2509381337459,0.0019965449449539396,1.370528005023712e+28
891.2509381337459,0.00199657419533919,1.3705280095825889e+28
891.2509381337459,0.001996607046578544,1.370528014702606e+28
891.2509381337459,0.001996643941953354,1.3705280204528268e+28
891.2509381337459,0.0019966853793149,1.3705280269107989e+28
891.2509381337459,0.0019967319178021965,1.3705280341636143e+28
891.2509381337459,0.0019967841853867872,1.3705280423090797e+28
891.2509381337459,0.001996842887346341,1.3705280514570358e+28
891.2509381337459,0.0019969088157813825,1.370528061730823e+28
891.2509381337459,0.0019969828603035762,1.3705280732689564e+28
891.2509381337459,0.0019970660200397876,1.3705280862269806e+28
891.2509381337459,0.0019971594171138986,1.3705281007795443e+28
891.2509381337459,0.0019972643117882904,1.3705281171227905e+28
891.2509381337459,0.0019973821194693184,1.3705281354769418e+28
891.2509381337459,0.001997514429806231,1.3705281560892805e+28
891.2509381337459,0.0019976630281412573,1.370528179237463e+28
891.2509381337459,0.0019978299196002896,1.3705282052332358e+28
891.2509381337459,0.0019980173561492463,1.3705282344266153e+28
891.2509381337459,0.0019982278669811874,1.370528267210572e+28
891.2509381337459,0.0019984642926442254,1.3705283040262637e+28
891.2509381337459,0.0019987298233707326,1.3705283453689415e+28
891.2509381337459,0.001999028042125047,1.37052839179454e+28
891.2509381337459,0.0019993629729505493,1.37052844392709e+28
891.2509381337459,0.0019997391352684726,1.370528502466978e+28
891.2509381337459,0.0019998310681834633,1.3705285167722713e+28
891.2509381337459,0.0020001616048611532,1.3705278596527114e+28
891.2509381337459,0.0020006360823625795,1.3705258534740352e+28
891.2509381337459,0.0020011689701804505,1.3705236008966282e+28
891.2509381337459,0.002001767458887673,1.3705210717365065e+28
891.2509381337459,0.0020024396242490504,1.3705182321326646e+28
891.2509381337459,0.00200319453619239,1.3705150441044248e+28
891.2509381337459,0.002004042381194442,1.370511465056982e+28
891.2509381337459,0.002004994599733103,1.3705074472293174e+28
891.2509381337459,0.002006064040660603,1.3705029370782031e+28
891.2509381337459,0.002007265134580722,1.3704978745916296e+28
891.2509381337459,0.002008614088569531,1.3704921925241085e+28
891.2509381337459,0.002010129104867129,1.3704858155460209e+28
891.2509381337459,0.0020118306264913116,1.370478659298383e+28
891.2509381337459,0.0020137416130873967,1.3704706293440154e+28
891.2509381337459,0.002015887850736402,1.3704616200055715e+28
891.2509381337459,0.002018298299902004,1.370451513080448e+28
891.2509381337459,0.0020210054862113305,1.370440176422495e+28
891.2509381337459,0.002024045939342636,1.370427462380052e+28
891.2509381337459,0.002027460685942017,1.3704132060806434e+28
891.2509381337459,0.0020312958032204006,1.3703972235524694e+28
891.2509381337459,0.0020356030407008108,1.370379309674568e+28
891.2509381337459,0.002040440518505523,1.3703592359486612e+28
891.2509381337459,0.0020458735116055124,1.370336748088308e+28
891.2509381337459,0.0020465691411541203,1.3703338731294988e+28
891.2509381337459,0.002051975330614538,1.3703115634242444e+28
891.2509381337459,0.002058828311012944,1.3702833681292145e+28
891.2509381337459,0.0020665249241493674,1.3702518142714396e+28
891.2509381337459,0.002075169025011751,1.3702165167133597e+28
891.2509381337459,0.0020848772536045915,1.370177049881587e+28
891.2509381337459,0.0020943995301207457,1.3701385182905986e+28
891.2509381337459,0.0020957806088420343,1.370132944445711e+28
891.2509381337459,0.00210802621619429,1.3700836839571524e+28
891.2509381337459,0.002121779312939288,1.3700287015163955e+28
891.2509381337459,0.002137225477807739,1.3699673765555165e+28
891.2509381337459,0.002143347763611993,1.3699431929845643e+28
891.2509381337459,0.00215457313510755,1.3698990318452212e+28
891.2509381337459,0.002174056367117223,1.3698229308595057e+28
891.2509381337459,0.002193439966784027,1.3697478972065942e+28
891.2509381337459,0.002195938072697543,1.36973827565679e+28
891.2509381337459,0.0022447028753643152,1.3695526309519265e+28
891.2509381337459,0.0022971638499212905,1.3693573942157446e+28
891.2509381337459,0.002350850890467519,1.3691621869932809e+28
891.2509381337459,0.0024057926514041636,1.3689670092797497e+28
891.2509381337459,0.0024620184568146827,1.368771861070355e+28
891.2509381337459,0.002519558316116015,1.3686462617036066e+28
891.2509381337459,0.0025784429400754895,1.3686572437210004e+28
891.2509381337459,0.0026387037572021036,1.368668225838531e+28
891.2509381337459,0.00270037293052087,1.36867920805621e+28
891.2509381337459,0.002763483374739198,1.3686901903740217e+28
891.2509381337459,0.0028280687738144717,1.3687011727919743e+28
891.2509381337459,0.002894163598932196,1.3687121553100775e+28
891.2509381337459,0.0029618031269043176,1.3687231379283236e+28
891.2509381337459,0.0030310234589975265,1.3687370140716749e+28
891.2509381337459,0.0031018615402015957,1.368754494267116e+28
891.2509381337459,0.003174355178948045,1.3687719747197277e+28
891.2509381337459,0.003248543067289645,1.3687894554295148e+28
891.2509381337459,0.003324464801551537,1.3688069363964893e+28
891.2509381337459,0.0034021609034650064,1.3688244176206425e+28
891.2509381337459,0.0034816728417951244,1.3688418991019874e+28
891.2509381337459,0.003563043054473933,1.3684057865954688e+28
891.2509381337459,0.0036463149712508153,1.3678364795555997e+28
891.2509381337459,0.0037315330368722895,1.3672674012289633e+28
891.2509381337459,0.0038187427348035123,1.3666985515247937e+28
891.2509381337459,0.003907990611504186,1.3661299303524024e+28
891.2509381337459,0.003999324301271812,1.3655615376210867e+28
891.2509381337459,0.0040927925516655575,1.365586489081921e+28
891.2509381337459,0.004188445249524314,1.365615811343014e+28
891.2509381337459,0.004286333447592808,1.3656451343354775e+28
891.2509381337459,0.004386509391770001,1.3656744580593323e+28
891.2509381337459,0.004489026548994309,1.3657037825146013e+28
891.2509381337459,0.004593939635780531,1.3653489792530888e+28
891.2509381337459,0.004701304647423704,1.3649488996747316e+28
891.2509381337459,0.004811178887885514,1.364548943883885e+28
891.2509381337459,0.004923621000379109,1.3641491118397806e+28
891.2509381337459,0.005038690998668819,1.3638977008846036e+28
891.2509381337459,0.005156450299101276,1.3639424816768024e+28
891.2509381337459,0.0052769617533852,1.3639872641805916e+28
891.2509381337459,0.005400289682137259,1.3640320483960389e+28
891.2509381337459,0.005526499909211933,1.3639684202232935e+28
891.2509381337459,0.005655659796833691,1.3634922386266415e+28
891.2509381337459,0.00578783828155027,1.3630162323396607e+28
891.2509381337459,0.005923105911026183,1.3625404012938356e+28
891.2509381337459,0.006061534881696159,1.3623028396478177e+28
891.2509381337459,0.0062031990772985586,1.3623663081602172e+28
891.2509381337459,0.006348174108309377,1.3624297801198478e+28
891.2509381337459,0.006496537352297835,1.3624932555269418e+28
891.2509381337459,0.0066483679952251355,1.361527847412774e+28
891.2509381337459,0.006803747073708439,1.3605388295443172e+28
891.2509381337459,0.006962757518272498,1.359550501272973e+28
891.2509381337459,0.007125484197612275,1.3588656644856447e+28
891.2509381337459,0.007292013963889871,1.3582720629183888e+28
891.2509381337459,0.007462435699090192,1.3576787344957643e+28
891.2509381337459,0.007636840362459948,1.3570786214295322e+28
891.2509381337459,0.007815321039055361,1.3564768284808342e+28
891.2509381337459,0.00799797298942449,1.355875316330629e+28
891.2509381337459,0.008184893700450654,1.3552280678857224e+28
891.2509381337459,0.008376182937384161,1.3545806342908676e+28
891.2509381337459,0.008571942797090032,1.3537119149687998e+28
891.2509381337459,0.008772277762540194,1.3524582252212386e+28
891.2509381337459,0.008977294758579215,1.3512056461963153e+28
891.2509381337459,0.00918710320899333,1.3504366998719243e+28
891.2509381337459,0.009401815094913226,1.3497274204932226e+28
891.2509381337459,0.009621545014581815,1.349001611746739e+28
891.2509381337459,0.009846410244518685,1.348262393386229e+28
891.2509381337459,0.01007653080211427,1.3472928490134608e+28
891.2509381337459,0.010312029509686647,1.3458559474258368e+28
891.2509381337459,0.010553032060035605,1.3445622828562004e+28
891.2509381337459,0.010799667083528693,1.3437778344885486e+28
891.2509381337459,0.01105206621675511,1.342981792527744e+28
891.2509381337459,0.01131036417278419,1.342139281175072e+28
891.2509381337459,0.011574698813065816,1.340779812312112e+28
891.2509381337459,0.011845211221011277,1.3380949407296754e+28
891.2509381337459,0.01212204577729375,1.336202107524392e+28
891.2509381337459,0.01240535023690865,1.3353205303475786e+28
891.2509381337459,0.012695275808034936,1.3338813750847945e+28
891.2509381337459,0.012991977232739538,1.3321703615727242e+28
891.2509381337459,0.013295612869567838,1.3300496806889108e+28
891.2509381337459,0.013606344778064453,1.3283132001227651e+28
891.2509381337459,0.013924338805269335,1.3273404131205291e+28
891.2509381337459,0.014249764674235346,1.3246758532066256e+28
891.2509381337459,0.014582796074614617,1.32203449305766e+28
891.2509381337459,0.014923610755361947,1.3210324244379598e+28
891.2509381337459,0.015272390619604862,1.3181967188661282e+28
891.2509381337459,0.01562932182173078,1.315670206400821e+28
891.2509381337459,0.01599459486674326,1.3146105327641703e+28
891.2509381337459,0.01636840471194033,1.31110760668018e+28
891.2509381337459,0.016750950870969065,1.308176524159828e+28
891.2509381337459,0.017142437520312102,1.3051572237338838e+28
891.2509381337459,0.017543073608262797,1.3015297976150527e+28
891.2509381337459,0.017953072966447266,1.2988473792999344e+28
891.2509381337459,0.01837265442395284,1.2950402187653164e+28
891.2509381337459,0.01880204192412373,1.2910553260890606e+28
891.2509381337459,0.019241464644086416,1.2876661493731466e+28
891.2509381337459,0.019691157117068404,1.2842455949141115e+28
891.2509381337459,0.020151359357575747,1.2800604655411204e+28
891.2509381337459,0.020622316989496042,1.2761168796775734e+28
891.2509381337459,0.021104281377195337,1.272770314504187e+28
891.2509381337459,0.021597509759678966,1.26832841771774e+28
891.2509381337459,0.02210226538788774,1.264072784887434e+28
891.2509381337459,0.022618817665202975,1.2600729482233124e+28
891.2509381337459,0.023147442291235273,1.2539447908982503e+28
891.2509381337459,0.023688421408973724,1.2489612144159754e+28
891.2509381337459,0.024242043755374195,1.24376109522542e+28
891.2509381337459,0.024808604815467004,1.2388230700113102e+28
891.2509381337459,0.025388406980066187,1.2323346655696523e+28
891.2509381337459,0.025981759707164747,1.2249994634982386e+28
891.2509381337459,0.02658897968710165,1.2207108095663805e+28
891.2509381337459,0.02721039101158912,1.2131250727463913e+28
891.2509381337459,0.02784632534669022,1.20668758166563e+28
891.2509381337459,0.028497122109839054,1.1994207318718263e+28
891.2509381337459,0.029163128650998158,1.1913879722696247e+28
891.2509381337459,0.0298447004380497,1.1854088541365604e+28
891.2509381337459,0.030542201246519494,1.178094538433858e+28
891.2509381337459,0.03125600335373497,1.169698868725792e+28
891.2509381337459,0.03198648773752091,1.16115391105481e+28
891.2509381337459,0.03273404427953886,1.1524444790743003e+28
891.2509381337459,0.03349907197337878,1.1436205282562712e+28
891.2509381337459,0.034281979137514025,1.132858531210543e+28
891.2509381337459,0.03508318363323331,1.1237488765392287e+28
891.2509381337459,0.035903113087665896,1.1145074494607908e+28
891.2509381337459,0.03674220512201924,1.1027439832370054e+28
891.2509381337459,0.03760090758515062,1.0922562296947557e+28
891.2509381337459,0.03847967879259768,1.0811790572797683e+28
891.2509381337459,0.03937898777119531,1.0696371313445923e+28
891.2509381337459,0.04029931450940953,1.0572329988365614e+28
891.2509381337459,0.04124115021352185,1.0449618116536795e+28
891.2509381337459,0.04220499756980092,1.0330349047580546e+28
891.2509381337459,0.04319137101280156,1.0191935609563004e+28
891.2509381337459,0.04420079699993392,1.006968914975107e+28
891.2509381337459,0.04523381429244985,9.925482469060503e+27
891.2509381337459,0.04629097424299611,9.785145486202206e+27
891.2509381337459,0.04737284108988794,9.647877166894453e+27
891.2509381337459,0.04847999225826024,9.494974706879433e+27
891.2509381337459,0.049613018668256785,9.336033268768485e+27
891.2509381337459,0.050772525050422256,9.195964188453721e+27
891.2509381337459,0.05195913026846533,9.029813877968923e+27
891.2509381337459,0.05317346764956489,8.871763862962316e+27
891.2509381337459,0.05441618532239598,8.701461843953563e+27
891.2509381337459,0.05568794656305575,8.532829068675388e+27
891.2509381337459,0.05698943014907402,8.364465423136061e+27
891.2509381337459,0.058321330721697415,8.188233488589238e+27
891.2509381337459,0.0596843591566404,8.010019722649093e+27
891.2509381337459,0.06107924294350139,7.831357592542506e+27
891.2509381337459,0.06250672657404571,7.657256727496205e+27
891.2509381337459,0.06396757193956369,7.472922254966769e+27
891.2509381337459,0.06546255873751498,7.273857569346464e+27
891.2509381337459,0.0669924848876768,7.087922145964573e+27
891.2509381337459,0.06855816695801788,6.899653532435579e+27
891.2509381337459,0.07016044060052556,6.710106559845684e+27
891.2509381337459,0.07180016099721856,6.51146319372541e+27
891.2509381337459,0.07347820331658365,6.314187215436931e+27
891.2509381337459,0.07519546318067945,6.116923128615569e+27
891.2509381337459,0.07695285714315717,5.920110253601987e+27
891.2509381337459,0.07875132317845304,5.725380353413598e+27
891.2509381337459,0.0805918211824138,5.530031608376241e+27
891.2509381337459,0.08247533348462205,5.337873508925529e+27
891.2509381337459,0.08440286537269544,5.138440161943249e+27
891.2509381337459,0.08637544562883921,4.9460696054227727e+27
891.2509381337459,0.08839412707893828,4.7493049542762384e+27
891.2509381337459,0.09045998715448239,4.56085903776627e+27
891.2509381337459,0.0925741284676241,4.367826948890949e+27
891.2509381337459,0.09473767939967605,4.182416527285526e+27
891.2509381337459,0.0969517947033626,3.994869748031526e+27
891.2509381337459,0.09921765611914607,3.8095173057265905e+27
891.2509381337459,0.10153647300595764,3.63309863949696e+27
891.2509381337459,0.1039094829866688,3.4541773454646244e+27
891.2509381337459,0.10633795260864823,3.279170453635214e+27
891.2509381337459,0.10882317801975648,3.112333688058687e+27
891.2509381337459,0.11136648566013933,2.945174307746893e+27
891.2509381337459,0.11396923297018949,2.782099488397453e+27
891.2509381337459,0.1166328091150531,2.622820534108097e+27
891.2509381337459,0.11935863572606964,2.4723256364962705e+27
891.2509381337459,0.12214816765953963,2.3224333482775483e+27
891.2509381337459,0.1250028937732255,2.1771781342429776e+27
891.2509381337459,0.12792433772100018,2.0367276214556897e+27
891.2509381337459,0.13091405876606726,1.904312439407615e+27
891.2509381337459,0.1339736526131872,1.7738320692243207e+27
891.2509381337459,0.1371047522603531,1.6485781513153232e+27
891.2509381337459,0.14030902887037144,1.5307080222964337e+27
891.2509381337459,0.14358819266281228,1.4161312340793178e+27
891.2509381337459,0.14694399382680523,1.3081174365141995e+27
891.2509381337459,0.15037822345516852,1.2051872565641145e+27
891.2509381337459,0.1538927145003695,1.1069987331797852e+27
891.2509381337459,0.1574893427528268,1.014270362248295e+27
891.2509381337459,0.16117002784207715,9.260184898554857e+26
891.2509381337459,0.16493673426133898,8.428038458990655e+26
891.2509381337459,0.16879147241602255,7.66178622560644e+26
891.2509381337459,0.17273629969674417,6.940276876539342e+26
891.2509381337459,0.1767733215774179,6.264099182603074e+26
891.2509381337459,0.18090469273901089,5.6330639106917096e+26
891.2509381337459,0.18513261821956178,5.0493939987306495e+26
891.2509381337459,0.18945935459107663,4.5119576289036206e+26
891.2509381337459,0.19388721116392943,4.018026470387737e+26
891.2509381337459,0.19841855121941135,3.563538850310529e+26
891.2509381337459,0.20305579327108564,3.148939788948839e+26
891.2509381337459,0.20780141235562127,2.772302503818863e+26
891.2509381337459,0.21265794135379548,2.4305349058824605e+26
891.2509381337459,0.21762797234236878,2.1212832241986823e+26
891.2509381337459,0.22271415797755478,1.8439890912720083e+26
891.2509381337459,0.22791921291082406,1.5961439568286624e+26
891.2509381337459,0.2332459152377946,1.3749517628285208e+26
891.2509381337459,0.2386971079809867,1.1794423547385647e+26
891.2509381337459,0.24427570060722983,1.0065436092293535e+26
891.2509381337459,0.2499846705805335,8.54730601155994e+25
891.2509381337459,0.25582706495124985,7.225870280641639e+25
891.2509381337459,0.26180600198237697,6.082887821942396e+25
891.2509381337459,0.2679246728138704,5.089293372713688e+25
891.2509381337459,0.274186343165851,4.237694731435012e+25
891.2509381337459,0.2805943550816193,3.5093057982679497e+25
891.2509381337459,0.2871521287114048,2.891207917982872e+25
891.2509381337459,0.2938631641378041,2.3668625542218593e+25
891.2509381337459,0.30073104324388117,1.930135021467553e+25
891.2509381337459,0.3077594316249267,1.5636146218293074e+25
891.2509381337459,0.31495208054489715,1.2600905617050386e+25
891.2509381337459,0.32231282893857965,1.0115417702202612e+25
891.2509381337459,0.32984560546054553,8.06794170759774e+24
891.2509381337459,0.3375544305819939,6.405910412859314e+24
891.2509381337459,0.3454434187365986,5.057158997029184e+24
891.2509381337459,0.3535167805165065,3.970171607871181e+24
891.2509381337459,0.3617788249196573,3.101171865231648e+24
891.2509381337459,0.3702339616496276,2.409664945259447e+24
891.2509381337459,0.37888670346922226,1.8628374858982577e+24
